id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,sound_response,position_score,sound_tested,figure_score,timestamp,figure_tested,position_response,sound_score,figure_response,position_tested,color_response,color_target,color_score,occupation,figure_target,color_tested,sound_target,simulate,position_target
baever,female,24,training_train,posttest,fcs1,3,1,15,4,blue,star,sounds/E.wav,1,,1,1,1555078371623,1,,1,0,0,0,0,1,Studerende,0,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,16,4,darkorange,circle,sounds/D.wav,0,,1,1,1555078375220,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,17,4,white,circle,sounds/E.wav,0,,1,1,1555078378841,1,,1,1,0,0,0,1,Studerende,1,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,18,4,blue,square,sounds/D.wav,0,,1,1,1555078382436,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,19,4,dimgray,square,sounds/D.wav,1,,1,1,1555078386067,1,,1,1,0,0,0,1,Studerende,1,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,20,4,dimgray,star,sounds/D.wav,1,,1,1,1555078389688,1,,1,0,0,1,1,1,Studerende,0,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,21,4,darkorange,star,sounds/G.wav,0,,1,1,1555078393297,1,,1,1,0,0,0,1,Studerende,1,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,22,4,dimgray,square,sounds/E.wav,0,,1,1,1555078396888,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,23,4,darkorange,circle,sounds/T.wav,0,,1,1,1555078400490,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,24,4,yellow,circle,sounds/V.wav,0,,1,1,1555078404110,1,,1,1,0,0,0,1,Studerende,1,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,25,4,dimgray,triangle,sounds/V.wav,1,,1,1,1555078407715,1,,1,0,0,0,0,1,Studerende,0,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,26,4,darkorange,square,sounds/T.wav,0,,1,1,1555078411308,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,27,4,red,triangle,sounds/P.wav,0,,1,1,1555078414908,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,28,4,blue,square,sounds/D.wav,0,,1,1,1555078418510,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,29,4,red,triangle,sounds/B.wav,0,,1,1,1555078422109,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,30,4,white,star,sounds/D.wav,1,,1,1,1555078425729,1,,0,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,31,4,darkorange,star,sounds/P.wav,0,,1,1,1555078429328,1,,1,1,0,0,0,1,Studerende,1,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,32,4,white,circle,sounds/C.wav,0,,1,1,1555078432910,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,33,4,red,star,sounds/E.wav,0,,1,1,1555078436512,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,34,4,dimgray,square,sounds/P.wav,0,,1,1,1555078440111,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,35,4,dimgray,triangle,sounds/P.wav,1,,1,1,1555078443731,1,,1,0,0,1,1,1,Studerende,0,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,36,4,white,square,sounds/B.wav,0,,1,1,1555078447330,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,37,4,white,star,sounds/G.wav,0,,1,1,1555078450944,1,,1,0,0,1,1,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,38,4,yellow,circle,sounds/V.wav,0,,1,1,1555078454546,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,39,4,red,star,sounds/V.wav,1,,1,1,1555078458157,1,,1,0,0,0,0,1,Studerende,0,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,40,4,dimgray,star,sounds/D.wav,0,,1,1,1555078461759,1,,1,1,0,0,0,1,Studerende,1,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,41,4,blue,circle,sounds/D.wav,1,,1,1,1555078465355,1,,1,0,0,0,0,1,Studerende,0,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,42,4,green,star,sounds/T.wav,0,,1,1,1555078468949,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,43,4,yellow,triangle,sounds/V.wav,0,,1,1,1555078472548,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,44,4,darkorange,circle,sounds/B.wav,0,,1,1,1555078476147,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,45,4,darkorange,circle,sounds/P.wav,0,,1,1,1555078479786,1,,1,1,0,1,1,1,Studerende,1,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,46,4,blue,square,sounds/B.wav,0,,1,1,1555078483367,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,47,4,green,triangle,sounds/C.wav,0,,1,1,1555078486966,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,48,4,yellow,triangle,sounds/B.wav,0,,1,1,1555078490585,1,,1,1,0,0,0,1,Studerende,1,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,49,4,green,square,sounds/T.wav,0,,1,1,1555078494185,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,50,4,green,triangle,sounds/V.wav,0,,1,1,1555078497795,1,,1,0,0,1,1,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,51,4,white,square,sounds/V.wav,1,,1,1,1555078501395,1,,1,0,0,0,0,1,Studerende,0,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,52,4,dimgray,triangle,sounds/P.wav,0,,1,1,1555078504985,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,53,4,dimgray,square,sounds/B.wav,0,,1,1,1555078508599,1,,1,0,0,1,1,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,54,4,dimgray,triangle,sounds/P.wav,0,,1,0,1555078512215,1,,1,1,0,1,1,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,55,4,red,star,sounds/D.wav,0,,1,1,1555078515803,1,,1,0,0,0,0,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,56,4,white,star,sounds/E.wav,0,,1,1,1555078519408,1,,1,1,0,0,0,1,Studerende,1,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,57,4,white,square,sounds/P.wav,0,,1,1,1555078523022,1,,1,0,0,1,1,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,58,4,green,circle,sounds/P.wav,1,,1,1,1555078526642,1,,1,0,0,0,0,1,Studerende,0,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,59,4,green,triangle,sounds/D.wav,0,,1,1,1555078530247,1,,1,0,0,1,1,1,Studerende,0,1,0,no,
baever,female,24,training_train,posttest,fcs1,3,1,60,4,dimgray,circle,sounds/D.wav,1,,1,1,1555078533858,1,,1,0,0,0,0,1,Studerende,0,1,1,no,
baever,female,24,training_train,posttest,fcs1,3,1,61,4,dimgray,circle,sounds/V.wav,0,,1,1,1555078537483,1,,1,1,0,1,1,1,Studerende,1,1,0,no,
baever,female,24,training_train,posttest,pcfs12,4,1,1,7,red,circle,sounds/B.wav,0,1,1,1,1555078561124,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,2,6,yellow,circle,sounds/E.wav,0,1,1,1,1555078564747,1,0,1,1,1,0,0,1,Studerende,1,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,3,6,blue,square,sounds/E.wav,1,1,1,1,1555078568358,1,1,1,0,1,0,0,1,Studerende,0,1,1,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,4,3,green,circle,sounds/G.wav,0,1,1,1,1555078571943,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,5,2,green,square,sounds/P.wav,0,1,1,1,1555078575568,1,0,1,0,1,1,1,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,6,4,green,square,sounds/V.wav,0,1,1,1,1555078579202,1,0,1,1,1,1,1,1,Studerende,1,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,7,7,darkorange,circle,sounds/V.wav,1,1,1,1,1555078582816,1,0,1,0,1,0,0,1,Studerende,0,1,1,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,8,3,white,triangle,sounds/V.wav,1,1,1,1,1555078586421,1,0,1,0,1,0,0,1,Studerende,0,1,1,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,9,3,white,triangle,sounds/B.wav,0,1,1,1,1555078590043,1,1,1,1,1,1,1,1,Studerende,1,1,0,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,10,5,white,star,sounds/D.wav,0,1,1,1,1555078593654,1,0,1,0,1,1,1,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,11,2,red,triangle,sounds/D.wav,1,1,1,1,1555078597256,1,0,1,0,1,0,0,1,Studerende,0,1,1,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,12,2,white,square,sounds/T.wav,0,1,1,1,1555078600870,1,1,1,0,1,0,0,1,Studerende,0,1,0,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,13,2,blue,star,sounds/G.wav,0,1,1,1,1555078604475,1,1,1,0,1,0,0,1,Studerende,0,1,0,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,14,5,red,circle,sounds/B.wav,0,1,1,1,1555078608063,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,15,6,white,circle,sounds/T.wav,0,1,1,1,1555078611682,1,0,1,1,1,0,0,1,Studerende,1,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,16,0,yellow,triangle,sounds/P.wav,0,1,1,1,1555078615282,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,17,0,blue,triangle,sounds/C.wav,0,1,1,1,1555078618898,1,1,1,1,1,0,0,1,Studerende,1,1,0,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,18,2,white,star,sounds/G.wav,0,1,1,1,1555078622501,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,19,0,red,circle,sounds/V.wav,0,1,1,1,1555078626100,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,20,5,red,triangle,sounds/G.wav,0,1,1,1,1555078629719,1,0,1,0,1,1,1,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,21,4,blue,triangle,sounds/P.wav,0,1,1,1,1555078633334,1,0,1,1,1,0,0,1,Studerende,1,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,22,1,blue,triangle,sounds/P.wav,1,1,1,1,1555078636883,1,0,1,1,1,1,1,1,Studerende,1,1,1,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,23,1,blue,square,sounds/T.wav,0,1,1,1,1555078640514,1,1,1,0,1,1,1,1,Studerende,0,1,0,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,24,8,yellow,star,sounds/B.wav,0,1,1,1,1555078644102,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,25,5,dimgray,circle,sounds/B.wav,0,1,1,1,1555078647701,1,0,0,0,1,0,0,1,Studerende,0,1,1,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,26,7,yellow,triangle,sounds/G.wav,0,1,1,1,1555078651304,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,27,2,dimgray,square,sounds/G.wav,0,1,1,1,1555078654903,1,0,0,0,1,0,0,1,Studerende,0,1,1,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,28,6,blue,triangle,sounds/E.wav,0,1,1,1,1555078658505,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,29,1,red,star,sounds/C.wav,0,1,1,1,1555078662104,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,30,8,green,triangle,sounds/E.wav,0,1,1,1,1555078665703,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,31,0,white,square,sounds/E.wav,1,1,1,1,1555078669312,1,0,1,0,1,0,0,1,Studerende,0,1,1,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,32,8,white,square,sounds/D.wav,0,1,1,1,1555078672931,1,0,1,1,1,1,1,1,Studerende,1,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,33,8,white,triangle,sounds/G.wav,0,1,1,1,1555078676539,1,1,1,0,1,1,1,1,Studerende,0,1,0,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,34,6,dimgray,triangle,sounds/P.wav,0,1,1,1,1555078680152,1,0,1,1,1,0,0,1,Studerende,1,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,35,4,white,star,sounds/E.wav,0,1,1,1,1555078683736,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,36,6,red,square,sounds/E.wav,1,1,1,1,1555078687337,1,0,1,0,1,0,0,1,Studerende,0,1,1,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,37,6,darkorange,circle,sounds/B.wav,0,1,1,1,1555078690933,1,1,1,0,1,0,0,1,Studerende,0,1,0,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,38,4,yellow,star,sounds/P.wav,0,1,1,1,1555078694524,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,39,7,darkorange,circle,sounds/P.wav,1,1,1,1,1555078698149,1,0,1,0,1,0,0,1,Studerende,0,1,1,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,40,6,yellow,triangle,sounds/P.wav,1,1,1,1,1555078701754,1,0,1,0,1,0,0,1,Studerende,0,1,1,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,41,6,white,square,sounds/E.wav,0,1,1,1,1555078705356,1,1,1,0,1,0,0,1,Studerende,0,1,0,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,42,6,white,triangle,sounds/E.wav,0,1,1,1,1555078708982,1,1,0,0,1,1,1,1,Studerende,0,1,1,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,43,4,green,star,sounds/V.wav,1,1,1,1,1555078712593,1,0,0,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,44,8,blue,triangle,sounds/G.wav,0,1,1,1,1555078716192,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,45,7,dimgray,circle,sounds/V.wav,0,1,1,1,1555078719794,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,46,7,dimgray,circle,sounds/D.wav,0,1,1,0,1555078723440,1,1,1,0,1,1,1,1,Studerende,1,1,0,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,47,5,red,square,sounds/T.wav,0,1,1,1,1555078727027,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,48,2,red,square,sounds/T.wav,1,1,1,1,1555078730673,1,0,1,1,1,1,1,1,Studerende,1,1,1,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,49,2,dimgray,star,sounds/P.wav,0,1,1,1,1555078734299,1,1,1,0,1,1,0,0,Studerende,0,1,0,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,50,3,dimgray,triangle,sounds/C.wav,0,1,1,1,1555078737906,1,0,1,0,1,1,1,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,51,5,white,triangle,sounds/P.wav,0,1,1,0,1555078741497,1,0,1,0,1,0,0,1,Studerende,1,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,52,5,white,square,sounds/D.wav,0,1,1,1,1555078745110,1,1,1,0,1,0,1,0,Studerende,0,1,0,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,53,5,green,triangle,sounds/V.wav,0,1,1,1,1555078748719,1,1,1,0,1,0,0,1,Studerende,0,1,0,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,54,1,yellow,star,sounds/P.wav,0,1,1,1,1555078752315,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,55,0,red,square,sounds/C.wav,0,1,1,1,1555078755915,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,56,0,darkorange,circle,sounds/G.wav,0,1,1,1,1555078759526,1,1,1,0,1,0,0,1,Studerende,0,1,0,no,1
baever,female,24,training_train,posttest,pcfs12,4,1,57,1,green,circle,sounds/G.wav,1,1,1,1,1555078763148,1,0,1,1,1,0,0,1,Studerende,1,1,1,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,58,8,red,triangle,sounds/E.wav,0,1,1,1,1555078766750,1,0,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,59,5,red,triangle,sounds/E.wav,1,1,1,1,1555078770392,1,0,1,1,1,1,1,1,Studerende,1,1,1,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,60,2,dimgray,circle,sounds/D.wav,0,0,1,1,1555078773997,1,1,1,0,1,0,0,1,Studerende,0,1,0,no,0
baever,female,24,training_train,posttest,pcfs12,4,1,61,8,white,circle,sounds/E.wav,0,1,1,1,1555078777592,1,0,1,1,1,0,0,1,Studerende,1,1,0,no,0
