id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_tested,sound_response,timestamp,color_response,position_response,position_target,figure_score,sound_score,color_score,sound_target,simulate,figure_target,color_target,position_tested,sound_tested,position_score,occupation,figure_response,color_tested
delfin,male,26,training_train,posttest,fc2,2,2,27,4,dimgray,triangle,,1,,1555253017533,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,28,4,green,circle,,1,,1555253020117,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,29,4,dimgray,triangle,,1,,1555253022700,0,,,0,,0,,no,1,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,30,4,white,square,,1,,1555253025283,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,31,4,blue,circle,,1,,1555253027867,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,32,4,white,triangle,,1,,1555253030462,0,,,0,,0,,no,0,1,0,0,,I arbejde,1,1
delfin,male,26,training_train,posttest,fc2,2,2,33,4,darkorange,star,,1,,1555253033042,0,,,0,,1,,no,0,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,posttest,fc2,2,2,34,4,white,square,,1,,1555253035620,0,,,1,,0,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,35,4,yellow,star,,1,,1555253038226,0,,,1,,1,,no,1,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,posttest,fc2,2,2,36,4,red,circle,,1,,1555253040801,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,37,4,yellow,circle,,1,,1555253043407,1,,,1,,1,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,38,4,red,square,,1,,1555253045994,1,,,1,,1,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,39,4,blue,star,,1,,1555253048568,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,40,4,white,triangle,,1,,1555253051155,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,41,4,darkorange,square,,1,,1555253053738,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,42,4,dimgray,triangle,,1,,1555253056321,0,,,0,,1,,no,1,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,43,4,blue,star,,1,,1555253058905,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,44,4,yellow,star,,1,,1555253061488,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,45,4,blue,triangle,,1,,1555253064080,1,,,1,,1,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,46,4,yellow,circle,,1,,1555253066666,1,,,1,,1,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,47,4,white,triangle,,1,,1555253069238,0,,,0,,1,,no,1,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,48,4,green,triangle,,1,,1555253071824,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,49,4,green,star,,1,,1555253074407,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,50,4,green,triangle,,1,,1555253076991,0,,,0,,0,,no,1,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,51,4,green,square,,1,,1555253079597,1,,,1,,1,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,52,4,yellow,circle,,1,,1555253082175,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,53,4,red,square,,1,,1555253084758,0,,,0,,1,,no,1,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,54,4,green,triangle,,1,,1555253087342,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,55,4,darkorange,triangle,,1,,1555253089925,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,56,4,red,square,,1,,1555253092508,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,57,4,yellow,circle,,1,,1555253095092,0,,,0,,1,,no,0,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,posttest,fc2,2,2,58,4,red,star,,1,,1555253097660,0,,,1,,0,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,59,4,red,circle,,1,,1555253100244,0,,,0,,1,,no,1,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,60,4,darkorange,square,,1,,1555253102827,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,61,4,blue,triangle,,1,,1555253105410,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,fc2,2,2,62,4,white,triangle,,1,,1555253107976,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,posttest,pcs1,3,1,1,6,green,circle,sounds/V.wav,0,0,1555253116545,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,2,6,dimgray,circle,sounds/P.wav,0,0,1555253120167,0,1,1,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,3,7,dimgray,circle,sounds/G.wav,0,1,1555253123798,1,0,0,,0,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,4,0,dimgray,circle,sounds/C.wav,0,0,1555253127397,1,0,0,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,5,3,darkorange,circle,sounds/C.wav,0,1,1555253131008,0,0,0,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,6,3,dimgray,circle,sounds/P.wav,0,0,1555253134622,0,1,1,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,7,3,white,circle,sounds/G.wav,0,0,1555253138236,0,1,1,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,8,7,red,circle,sounds/T.wav,0,0,1555253141829,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,9,3,white,circle,sounds/V.wav,0,0,1555253145429,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,10,0,blue,circle,sounds/B.wav,0,0,1555253149031,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,11,2,green,circle,sounds/B.wav,0,1,1555253152653,0,0,0,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,12,4,red,circle,sounds/E.wav,0,0,1555253156247,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,13,4,yellow,circle,sounds/C.wav,0,0,1555253159858,0,1,1,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,14,2,white,circle,sounds/E.wav,0,0,1555253163448,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,15,4,darkorange,circle,sounds/E.wav,0,1,1555253167073,0,0,0,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,16,3,yellow,circle,sounds/T.wav,0,0,1555253170667,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,17,4,yellow,circle,sounds/T.wav,0,1,1555253174307,1,1,0,,1,1,1,no,,1,1,1,0,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,18,3,blue,circle,sounds/C.wav,0,0,1555253177900,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,19,2,blue,circle,sounds/C.wav,0,1,1555253181502,1,0,0,,1,1,1,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,20,7,dimgray,circle,sounds/C.wav,0,1,1555253185125,0,0,0,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,21,5,dimgray,circle,sounds/G.wav,0,0,1555253188739,1,0,0,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,22,1,green,circle,sounds/V.wav,0,0,1555253192335,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,23,4,white,circle,sounds/G.wav,0,0,1555253195937,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,24,2,white,circle,sounds/P.wav,0,0,1555253199560,1,0,0,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,25,5,red,circle,sounds/T.wav,0,0,1555253203153,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,26,1,red,circle,sounds/B.wav,0,0,1555253206779,1,0,0,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,27,2,yellow,circle,sounds/B.wav,0,1,1555253210386,0,0,0,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,28,1,yellow,circle,sounds/E.wav,0,0,1555253214009,1,0,0,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,29,7,red,circle,sounds/T.wav,0,0,1555253217588,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,30,7,red,circle,sounds/P.wav,0,0,1555253221213,0,1,1,,1,0,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,31,3,red,circle,sounds/T.wav,0,0,1555253224821,1,0,0,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,32,3,white,circle,sounds/T.wav,0,0,1555253228438,0,1,1,,0,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,33,3,green,circle,sounds/T.wav,0,0,1555253232055,0,1,1,,0,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,34,6,yellow,circle,sounds/G.wav,0,0,1555253235657,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,35,2,darkorange,circle,sounds/C.wav,0,0,1555253239259,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,36,5,green,circle,sounds/P.wav,0,0,1555253242858,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,37,1,darkorange,circle,sounds/V.wav,0,0,1555253246457,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,38,8,blue,circle,sounds/C.wav,0,0,1555253250059,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,39,8,dimgray,circle,sounds/E.wav,0,0,1555253253650,0,1,1,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,40,8,yellow,circle,sounds/P.wav,0,0,1555253257267,0,1,1,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,41,1,red,circle,sounds/T.wav,0,0,1555253260860,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,42,4,dimgray,circle,sounds/V.wav,0,0,1555253264460,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,43,4,red,circle,sounds/V.wav,0,1,1555253268104,0,1,1,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,44,1,red,circle,sounds/V.wav,0,1,1555253271734,1,0,0,,1,1,1,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,45,8,blue,circle,sounds/P.wav,0,1,1555253275344,0,0,0,,0,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,46,8,dimgray,circle,sounds/G.wav,0,0,1555253278950,0,1,1,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,47,1,darkorange,circle,sounds/V.wav,0,0,1555253282546,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,48,0,red,circle,sounds/V.wav,0,1,1555253286165,0,0,0,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,49,0,red,circle,sounds/B.wav,0,0,1555253289773,0,1,1,,1,0,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,50,0,dimgray,circle,sounds/B.wav,0,1,1555253293381,0,1,1,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,51,3,dimgray,circle,sounds/C.wav,0,0,1555253296992,1,0,0,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,52,2,blue,circle,sounds/V.wav,0,0,1555253300580,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,53,5,yellow,circle,sounds/C.wav,0,0,1555253304182,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,54,6,red,circle,sounds/E.wav,0,0,1555253307781,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,55,4,green,circle,sounds/E.wav,0,1,1555253311401,0,0,0,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,56,6,darkorange,circle,sounds/D.wav,0,0,1555253315000,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,57,3,white,circle,sounds/D.wav,0,1,1555253318617,0,0,0,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,58,6,yellow,circle,sounds/C.wav,0,0,1555253322215,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,59,4,yellow,circle,sounds/B.wav,0,0,1555253325824,1,0,0,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,60,4,yellow,circle,sounds/V.wav,0,1,1555253329455,1,0,1,,0,1,0,no,,1,1,1,0,I arbejde,,1
delfin,male,26,training_train,posttest,pcs1,3,1,61,4,red,circle,sounds/P.wav,0,0,1555253333069,0,1,1,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,posttest,fcs1,3,1,1,4,dimgray,square,sounds/D.wav,1,0,1555253357738,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,2,4,darkorange,star,sounds/E.wav,1,0,1555253361337,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,3,4,darkorange,triangle,sounds/G.wav,1,0,1555253364951,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,4,4,red,square,sounds/P.wav,1,0,1555253368539,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,5,4,red,triangle,sounds/G.wav,1,0,1555253372147,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,6,4,yellow,circle,sounds/G.wav,1,1,1555253375760,0,,,1,1,1,1,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,7,4,green,circle,sounds/T.wav,1,0,1555253379374,0,,,1,1,1,0,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,8,4,yellow,triangle,sounds/P.wav,1,0,1555253382973,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,9,4,green,square,sounds/P.wav,1,1,1555253386596,0,,,1,1,1,1,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,10,4,darkorange,square,sounds/B.wav,1,0,1555253390201,0,,,1,1,1,0,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,11,4,dimgray,triangle,sounds/B.wav,1,1,1555253393800,0,,,1,1,1,1,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,12,4,dimgray,star,sounds/E.wav,1,0,1555253397399,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,13,4,red,star,sounds/E.wav,1,1,1555253401022,0,,,1,1,1,1,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,14,4,blue,star,sounds/T.wav,1,0,1555253404615,0,,,1,1,1,0,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,15,4,dimgray,circle,sounds/D.wav,1,0,1555253408212,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,16,4,red,square,sounds/D.wav,1,1,1555253411817,0,,,1,1,1,1,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,17,4,dimgray,star,sounds/T.wav,1,0,1555253415410,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,18,4,yellow,square,sounds/B.wav,1,0,1555253419013,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,19,4,red,square,sounds/T.wav,1,0,1555253422632,0,,,1,1,1,0,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,20,4,white,square,sounds/T.wav,1,1,1555253426255,0,,,1,1,1,1,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,21,4,dimgray,triangle,sounds/D.wav,1,0,1555253429845,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,22,4,green,star,sounds/C.wav,1,0,1555253433447,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,23,4,yellow,star,sounds/C.wav,1,1,1555253437084,0,,,1,1,1,1,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,24,4,yellow,star,sounds/B.wav,1,0,1555253440701,1,,,1,1,1,0,no,1,1,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,25,4,darkorange,circle,sounds/C.wav,1,0,1555253444297,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,26,4,darkorange,square,sounds/D.wav,1,0,1555253447920,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,27,4,white,triangle,sounds/C.wav,1,0,1555253451516,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,28,4,white,square,sounds/C.wav,1,1,1555253455150,1,,,0,1,1,1,no,0,1,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,29,4,dimgray,circle,sounds/P.wav,1,0,1555253458732,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,30,4,red,triangle,sounds/B.wav,1,0,1555253462334,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,31,4,red,square,sounds/C.wav,1,0,1555253465945,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,32,4,darkorange,circle,sounds/P.wav,1,0,1555253469536,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,33,4,blue,star,sounds/V.wav,1,0,1555253473135,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,34,4,darkorange,triangle,sounds/V.wav,1,1,1555253476746,0,,,1,1,1,1,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,35,4,darkorange,star,sounds/G.wav,1,0,1555253480354,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,36,4,red,circle,sounds/E.wav,1,0,1555253483953,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,37,4,white,star,sounds/E.wav,1,1,1555253487558,0,,,1,1,1,1,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,38,4,dimgray,triangle,sounds/P.wav,1,0,1555253491155,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,39,4,blue,square,sounds/B.wav,1,0,1555253494754,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,40,4,green,triangle,sounds/D.wav,1,0,1555253498353,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,41,4,darkorange,triangle,sounds/C.wav,1,0,1555253501975,0,,,1,1,1,0,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,42,4,white,triangle,sounds/C.wav,1,1,1555253505615,0,,,1,1,1,1,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,43,4,blue,circle,sounds/D.wav,1,0,1555253509206,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,44,4,blue,circle,sounds/D.wav,1,1,1555253512753,1,,,1,1,1,1,no,1,1,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,45,4,red,star,sounds/T.wav,1,0,1555253516341,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,46,4,red,triangle,sounds/V.wav,1,0,1555253519960,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,47,4,yellow,star,sounds/V.wav,1,1,1555253523597,0,,,0,1,1,1,no,0,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,48,4,green,star,sounds/P.wav,1,0,1555253527207,0,,,1,1,1,0,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,49,4,red,circle,sounds/V.wav,1,0,1555253530807,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,50,4,red,triangle,sounds/T.wav,1,0,1555253534433,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,51,4,darkorange,circle,sounds/V.wav,1,0,1555253538026,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,52,4,darkorange,star,sounds/B.wav,1,0,1555253541648,0,,,0,1,0,0,no,0,1,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,53,4,darkorange,square,sounds/P.wav,1,0,1555253545262,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,54,4,dimgray,square,sounds/B.wav,1,0,1555253548859,0,,,0,1,1,0,no,1,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,55,4,dimgray,square,sounds/E.wav,1,0,1555253552468,1,,,0,1,1,0,no,1,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,56,4,blue,triangle,sounds/P.wav,1,0,1555253556060,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,57,4,yellow,square,sounds/B.wav,1,0,1555253559683,0,,,0,1,1,0,no,0,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,58,4,red,square,sounds/B.wav,1,1,1555253563319,0,,,1,1,1,1,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,posttest,fcs1,3,1,59,4,white,star,sounds/T.wav,1,0,1555253566910,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,60,4,green,circle,sounds/T.wav,1,1,1555253570533,0,,,1,1,1,1,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,fcs1,3,1,61,4,green,square,sounds/C.wav,1,0,1555253574149,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,1,2,blue,star,sounds/C.wav,1,0,1555253585563,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,2,3,red,triangle,sounds/C.wav,1,1,1555253589186,0,0,0,1,1,1,1,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,3,4,red,star,sounds/G.wav,1,0,1555253592800,1,0,0,1,1,1,0,no,0,1,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,4,1,green,square,sounds/E.wav,1,0,1555253596399,0,0,0,1,1,1,0,no,0,0,1,1,1,I arbejde,0,1
delfin,male,26,training_train,posttest,pcfs12,4,1,5,2,green,square,sounds/C.wav,1,0,1555253600033,1,0,0,1,1,1,0,no,1,1,1,1,1,I arbejde,1,1
delfin,male,26,training_train,posttest,pcfs12,4,1,6,2,green,triangle,sounds/T.wav,1,0,1555253603670,1,1,1,1,1,1,0,no,0,1,1,1,1,I arbejde,0,1
