id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,simulate,sound_tested,color_score,position_target,figure_target,color_tested,color_target,sound_target,color_response,sound_score,sound_response,position_score,figure_response,figure_tested,figure_score,position_tested,timestamp,position_response,occupation
Fisk,female,22,training_transfer,training,ps2,2,2,23,1,white,circle,sounds\T.wav,no,1,,1,,0,,1,,1,1,1,,0,,1,1554901617774,1,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,24,6,white,circle,sounds\V.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901620324,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,25,1,white,circle,sounds\E.wav,no,1,,1,,0,,0,,1,0,1,,0,,1,1554901622891,1,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,26,1,white,circle,sounds\D.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901625442,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,27,1,white,circle,sounds\C.wav,no,1,,1,,0,,0,,1,0,1,,0,,1,1554901628008,1,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,28,3,white,circle,sounds\D.wav,no,1,,0,,0,,1,,1,1,1,,0,,1,1554901630575,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,29,1,white,circle,sounds\C.wav,no,1,,1,,0,,1,,1,1,0,,0,,1,1554901633141,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,30,3,white,circle,sounds\G.wav,no,1,,1,,0,,0,,1,0,0,,0,,1,1554901635691,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,31,8,white,circle,sounds\P.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901638241,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,32,6,white,circle,sounds\E.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901640791,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,33,3,white,circle,sounds\D.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901643342,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,34,1,white,circle,sounds\V.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901645892,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,35,7,white,circle,sounds\D.wav,no,1,,0,,0,,1,,1,1,1,,0,,1,1554901648459,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,36,8,white,circle,sounds\T.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901651009,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,37,7,white,circle,sounds\C.wav,no,1,,1,,0,,0,,1,0,1,,0,,1,1554901653575,1,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,38,6,white,circle,sounds\P.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901656125,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,39,3,white,circle,sounds\P.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901658675,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,40,6,white,circle,sounds\V.wav,no,1,,1,,0,,0,,1,0,0,,0,,1,1554901661226,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,41,8,white,circle,sounds\D.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901663776,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,42,8,white,circle,sounds\B.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901666326,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,43,8,white,circle,sounds\D.wav,no,1,,1,,0,,1,,0,0,1,,0,,1,1554901668893,1,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,44,8,white,circle,sounds\P.wav,no,1,,1,,0,,0,,1,0,0,,0,,1,1554901671442,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,45,5,white,circle,sounds\T.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901673992,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,46,0,white,circle,sounds\G.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901676542,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,47,4,white,circle,sounds\C.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901679093,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,48,0,white,circle,sounds\B.wav,no,1,,1,,0,,0,,1,0,1,,0,,1,1554901681660,1,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,49,1,white,circle,sounds\C.wav,no,1,,0,,0,,1,,1,1,1,,0,,1,1554901684226,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,50,4,white,circle,sounds\B.wav,no,1,,0,,0,,1,,0,0,0,,0,,1,1554901686793,1,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,51,5,white,circle,sounds\P.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901689343,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,52,7,white,circle,sounds\B.wav,no,1,,0,,0,,1,,1,1,1,,0,,1,1554901691910,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,53,1,white,circle,sounds\V.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901694460,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,54,4,white,circle,sounds\V.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901697010,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,55,6,white,circle,sounds\T.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901699560,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,56,0,white,circle,sounds\T.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901702110,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,57,3,white,circle,sounds\T.wav,no,1,,0,,0,,1,,1,1,1,,0,,1,1554901704677,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,58,0,white,circle,sounds\T.wav,no,1,,1,,0,,1,,0,0,1,,0,,1,1554901707243,1,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,59,3,white,circle,sounds\P.wav,no,1,,1,,0,,0,,1,0,0,,0,,1,1554901709793,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,60,7,white,circle,sounds\G.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901712343,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,61,8,white,circle,sounds\G.wav,no,1,,0,,0,,0,,1,0,1,,0,,1,1554901714894,0,Studerende
Fisk,female,22,training_transfer,training,ps2,2,2,62,7,white,circle,sounds\G.wav,no,1,,1,,0,,1,,1,1,1,,0,,1,1554901717478,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,1,1,yellow,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901765246,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,2,4,blue,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901767796,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,3,3,white,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901770346,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,4,7,darkorange,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901772896,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,5,3,darkorange,circle,,no,0,1,1,,1,0,,0,,,1,,0,,1,1554901775462,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,6,0,white,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901778012,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,7,3,white,circle,,no,0,1,1,,1,0,,0,,,1,,0,,1,1554901780579,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,8,2,darkorange,circle,,no,0,0,0,,1,0,,1,,,1,,0,,1,1554901783146,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,9,3,yellow,circle,,no,0,1,1,,1,0,,0,,,1,,0,,1,1554901785713,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,10,8,red,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901788263,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,11,7,red,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901790813,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,12,8,green,circle,,no,0,1,1,,1,0,,0,,,1,,0,,1,1554901793380,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,13,7,blue,circle,,no,0,1,1,,1,0,,0,,,0,,0,,1,1554901795929,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,14,5,green,circle,,no,0,1,0,,1,1,,1,,,1,,0,,1,1554901798496,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,15,4,darkorange,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901801047,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,16,5,dimgray,circle,,no,0,1,1,,1,0,,0,,,1,,0,,1,1554901803614,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,17,3,green,circle,,no,0,0,0,,1,0,,1,,,1,,0,,1,1554901806180,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,18,5,blue,circle,,no,0,1,1,,1,0,,0,,,1,,0,,1,1554901808747,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,19,6,blue,circle,,no,0,0,0,,1,0,,1,,,1,,0,,1,1554901811313,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,20,5,dimgray,circle,,no,0,1,1,,1,0,,0,,,1,,0,,1,1554901813880,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,21,3,dimgray,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901816430,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,22,6,white,circle,,no,0,1,0,,1,0,,0,,,0,,0,,1,1554901818998,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,23,0,dimgray,circle,,no,0,1,0,,1,1,,1,,,1,,0,,1,1554901821564,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,24,1,white,circle,,no,0,0,0,,1,1,,0,,,0,,0,,1,1554901824131,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,25,3,darkorange,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901826681,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,26,1,darkorange,circle,,no,0,0,1,,1,0,,1,,,0,,0,,1,1554901829247,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,27,1,green,circle,,no,0,1,0,,1,0,,0,,,0,,0,,1,1554901831814,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,28,1,darkorange,circle,,no,0,1,1,,1,1,,1,,,1,,0,,1,1554901834397,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,29,0,red,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901836948,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,30,4,green,circle,,no,0,1,0,,1,0,,0,,,0,,0,,1,1554901839515,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,31,3,green,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901842065,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,32,8,white,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901844614,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,33,8,yellow,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901847164,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,34,5,dimgray,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901849714,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,35,7,white,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901852264,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,36,5,blue,circle,,no,0,1,1,,1,0,,0,,,1,,0,,1,1554901854832,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,37,5,green,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901857382,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,38,7,blue,circle,,no,0,0,0,,1,1,,0,,,0,,0,,1,1554901859948,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,39,3,blue,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901862498,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,40,0,blue,circle,,no,0,1,0,,1,1,,1,,,1,,0,,1,1554901865065,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,41,3,darkorange,circle,,no,0,1,1,,1,0,,0,,,1,,0,,1,1554901867632,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,42,2,darkorange,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901870183,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,43,7,darkorange,circle,,no,0,1,0,,1,1,,1,,,1,,0,,1,1554901872749,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,44,2,darkorange,circle,,no,0,0,1,,1,1,,0,,,1,,0,,1,1554901875316,1,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,45,7,yellow,circle,,no,0,1,1,,1,0,,0,,,0,,0,,1,1554901877866,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,46,5,dimgray,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901880416,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,47,3,green,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901882966,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,48,8,dimgray,circle,,no,0,0,0,,1,1,,0,,,1,,0,,1,1554901885516,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,49,8,blue,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901888066,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,50,4,dimgray,circle,,no,0,1,0,,1,1,,1,,,1,,0,,1,1554901890633,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,51,4,darkorange,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901893183,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,52,0,blue,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901895733,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,53,5,darkorange,circle,,no,0,1,0,,1,1,,1,,,1,,0,,1,1554901898299,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,54,6,blue,circle,,no,0,1,0,,1,1,,1,,,1,,0,,1,1554901900866,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,55,7,red,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901903416,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,56,1,yellow,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901905967,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,57,5,red,circle,,no,0,0,0,,1,1,,0,,,1,,0,,1,1554901908517,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,58,3,white,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901911067,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,59,0,red,circle,,no,0,1,0,,1,1,,1,,,1,,0,,1,1554901913633,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,60,6,yellow,circle,,no,0,1,0,,1,0,,0,,,1,,0,,1,1554901916183,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,61,0,green,circle,,no,0,1,1,,1,0,,0,,,0,,0,,1,1554901918733,0,Studerende
Fisk,female,22,training_transfer,posttest,pc2,2,2,62,7,yellow,circle,,no,0,1,0,,1,1,,1,,,1,,0,,1,1554901921300,0,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,1,4,darkorange,circle,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901944285,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,2,4,blue,triangle,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901946835,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,3,4,white,circle,,no,0,1,,1,1,0,,0,,,,1,1,1,0,1554901949401,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,4,4,darkorange,circle,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901951951,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,5,4,red,triangle,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901954501,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,6,4,yellow,square,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901957051,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,7,4,green,square,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901959602,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,8,4,blue,circle,,no,0,1,,0,1,0,,0,,,,1,1,0,0,1554901962168,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,9,4,green,triangle,,no,0,0,,0,1,1,,0,,,,0,1,1,0,1554901964718,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,10,4,dimgray,star,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901967268,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,11,4,white,star,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901969818,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,12,4,blue,square,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901972368,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,13,4,green,circle,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901974919,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,14,4,green,circle,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901977469,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,15,4,yellow,star,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901980019,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,16,4,green,star,,no,0,1,,0,1,1,,1,,,,0,1,1,0,1554901982586,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,17,4,green,star,,no,0,1,,1,1,0,,0,,,,0,1,0,0,1554901985135,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,18,4,darkorange,triangle,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901987685,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,19,4,green,circle,,no,0,0,,0,1,1,,0,,,,0,1,1,0,1554901990235,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,20,4,yellow,square,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901992786,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,21,4,darkorange,circle,,no,0,1,,1,1,0,,0,,,,1,1,1,0,1554901995353,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,22,4,red,triangle,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554901997903,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,23,4,red,circle,,no,0,1,,1,1,0,,0,,,,1,1,1,0,1554902000469,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,24,4,yellow,square,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554902003019,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,25,4,dimgray,circle,,no,0,1,,1,1,0,,0,,,,1,1,1,0,1554902005586,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,26,4,dimgray,square,,no,0,1,,1,1,0,,0,,,,0,1,0,0,1554902008136,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,27,4,dimgray,triangle,,no,0,0,,0,1,1,,0,,,,0,1,1,0,1554902010687,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,28,4,blue,triangle,,no,0,1,,0,1,0,,0,,,,1,1,0,0,1554902013253,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,29,4,red,star,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554902015803,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,30,4,green,star,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554902018353,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,31,4,darkorange,star,,no,0,1,,1,1,0,,0,,,,1,1,1,0,1554902020920,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,32,4,darkorange,square,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554902023470,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,33,4,darkorange,square,,no,0,1,,0,1,1,,1,,,,1,1,0,0,1554902026053,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,34,4,darkorange,triangle,,no,0,0,,0,1,1,,0,,,,0,1,1,0,1554902028604,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,35,4,dimgray,triangle,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554902031154,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,36,4,dimgray,square,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554902033704,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,37,4,dimgray,circle,,no,0,1,,0,1,1,,1,,,,0,1,1,0,1554902036270,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,38,4,white,square,,no,0,1,,1,1,0,,0,,,,0,1,0,0,1554902038827,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,39,4,blue,circle,,no,0,1,,1,1,0,,0,,,,1,1,1,0,1554902041394,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,40,4,yellow,triangle,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554902043944,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,41,4,yellow,triangle,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554902046495,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,42,4,yellow,star,,no,0,1,,0,1,1,,1,,,,0,1,1,0,1554902049062,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,43,4,yellow,square,,no,0,0,,0,1,1,,0,,,,0,1,1,0,1554902051611,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,44,4,green,star,,no,0,1,,1,1,0,,0,,,,0,1,0,0,1554902054162,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,45,4,dimgray,star,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554902056711,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,46,4,darkorange,star,,no,0,1,,1,1,0,,0,,,,1,1,1,0,1554902059278,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,47,4,dimgray,star,,no,0,0,,1,1,1,,0,,,,1,1,1,0,1554902061845,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,48,4,darkorange,circle,,no,0,1,,0,1,1,,1,,,,0,1,1,0,1554902064412,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,49,4,darkorange,star,,no,0,0,,1,1,0,,1,,,,0,1,0,0,1554902066979,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,50,4,blue,circle,,no,0,1,,1,1,0,,0,,,,1,1,1,0,1554902069546,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,51,4,darkorange,triangle,,no,0,0,,0,1,1,,0,,,,0,1,1,0,1554902072096,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,52,4,red,circle,,no,0,1,,1,1,0,,0,,,,1,1,1,0,1554902074662,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,53,4,white,circle,,no,0,1,,0,1,0,,0,,,,1,1,0,0,1554902077229,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,54,4,red,star,,no,0,0,,0,1,1,,0,,,,0,1,1,0,1554902079780,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,55,4,green,square,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554902082330,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,56,4,red,circle,,no,0,0,,0,1,1,,0,,,,1,1,0,0,1554902084896,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,57,4,red,circle,,no,0,0,,0,1,0,,1,,,,1,1,0,0,1554902087479,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,58,4,darkorange,star,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554902090030,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,59,4,darkorange,triangle,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554902092579,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,60,4,green,triangle,,no,0,1,,0,1,0,,0,,,,0,1,1,0,1554902095129,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,61,4,green,square,,no,0,0,,0,1,0,,1,,,,0,1,1,0,1554902097697,,Studerende
Fisk,female,22,training_transfer,posttest,fc2,2,2,62,4,green,square,,no,0,0,,0,1,1,,0,,,,0,1,1,0,1554902100247,,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,1,1,white,circle,sounds\T.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902127397,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,2,4,white,circle,sounds\T.wav,no,1,1,0,,1,1,1,1,1,1,1,,0,,1,1554902130980,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,3,8,darkorange,circle,sounds\D.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902134531,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,4,2,blue,circle,sounds\T.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902138081,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,5,2,blue,circle,sounds\P.wav,no,1,1,1,,1,1,0,1,1,0,1,,0,,1,1554902141664,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,6,6,blue,circle,sounds\T.wav,no,1,1,0,,1,1,0,1,1,0,1,,0,,1,1554902145231,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,7,2,yellow,circle,sounds\V.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902148781,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,8,3,white,circle,sounds\E.wav,no,1,1,0,,1,0,0,0,1,0,1,,0,,1,1554902152332,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,9,3,blue,circle,sounds\E.wav,no,1,1,1,,1,0,1,0,1,1,1,,0,,1,1554902155915,1,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,10,5,blue,circle,sounds\G.wav,no,1,1,0,,1,1,0,1,1,0,1,,0,,1,1554902159482,0,Studerende
Fisk,female,22,training_transfer,posttest,pcs1,3,1,11,3,yellow,circle,sounds\G.wav,no,1,1,0,,1,0,1,0,1,1,1,,0,,1,1554902163048,0,Studerende
